user_id,movie_id,rating,unix_timestamp,user_emb_id,movie_emb_id
307,214,5,879283091,306,213
118,217,3,875385257,117,216
355,307,4,879486422,354,306
445,123,1,891200137,444,122
394,559,4,880888746,393,558
83,35,1,886534501,82,34
406,942,4,882480890,405,941
373,1079,4,877100061,372,1078
429,455,3,882386628,428,454
200,420,5,884129837,199,419
405,530,1,885547953,404,529
20,98,3,879669547,19,97
24,358,3,875246012,23,357
301,737,2,882078906,300,736
366,56,5,888857750,365,55
198,559,3,884208739,197,558
16,629,4,877720437,15,628
268,233,3,875310412,267,232
432,546,3,889416657,431,545
407,68,4,875045269,406,67
41,181,4,890687175,40,180
269,396,4,891451856,268,395
246,930,2,884924764,245,929
429,162,4,882386378,428,161
405,652,1,885547360,404,651
1,161,4,875072303,0,160
56,164,4,892910604,55,163
392,129,4,891038945,391,128
181,472,1,878963380,180,471
7,541,2,891354662,6,540
214,324,5,892668173,213,323
154,708,4,879139003,153,707
327,313,4,887744167,326,312
293,1226,3,888905198,292,1225
45,108,4,881014620,44,107
178,458,3,882824467,177,457
303,452,2,879544276,302,451
119,717,3,874775945,118,716
361,513,5,879441215,360,512
298,596,3,884126288,297,595
70,69,4,884065733,69,68
151,420,5,879524760,150,419
292,135,4,881105701,291,134
416,71,4,876699994,415,70
451,323,4,879012510,450,322
393,725,2,889731501,392,724
450,566,4,882373928,449,565
197,665,4,891410124,196,664
181,985,1,878962465,180,984
378,921,4,880056667,377,920
185,447,4,883526268,184,446
130,230,3,876251895,129,229
374,1042,5,880937920,373,1041
347,959,5,881654545,346,958
237,185,4,879376773,236,184
82,240,1,884714385,81,239
387,69,3,886480413,386,68
22,168,5,878886517,21,167
145,933,1,875270276,144,932
104,713,3,888465491,103,712
267,294,3,878970155,266,293
222,261,1,878181251,221,260
262,923,4,879962542,261,922
43,215,5,883955467,42,214
275,451,3,880315170,274,450
303,152,4,879468274,302,151
144,160,2,888106181,143,159
391,238,5,877399659,390,237
452,1109,2,875273609,451,1108
330,77,4,876547220,329,76
197,323,3,891409422,196,322
409,181,4,881109019,408,180
442,559,2,883390048,441,558
210,179,3,887736429,209,178
453,125,3,877561349,452,124
184,517,4,889909409,183,516
381,135,5,892697150,380,134
447,823,3,878855165,446,822
454,182,3,888266685,453,181
16,195,5,877720298,15,194
447,544,4,878854997,446,543
233,56,5,877661776,232,55
345,312,3,884900709,344,311
405,1550,3,885547691,404,1549
301,831,4,882075338,300,830
451,882,1,879012812,450,881
5,364,1,875636571,4,363
325,100,4,891478504,324,99
345,972,4,884993464,344,971
454,418,3,888267128,453,417
328,474,4,885046455,327,473
234,472,2,891228099,233,471
450,496,5,882373532,449,495
407,82,3,876341409,406,81
374,230,5,880396622,373,229
158,204,4,880135001,157,203
286,949,4,877534859,285,948
243,778,4,879988663,242,777
305,527,5,886323189,304,526
38,234,5,892431607,37,233
393,100,1,887744053,392,99
82,1164,2,878768790,81,1163
13,516,5,882141485,12,515
325,507,3,891478455,324,506
387,83,4,886480244,386,82
286,423,4,877532385,285,422
276,803,2,874791487,275,802
312,968,5,891698987,311,967
417,1039,3,879647196,416,1038
145,1002,1,888398400,144,1001
87,201,2,879876673,86,200
332,120,4,887938818,331,119
161,135,2,891170656,160,134
450,679,1,882374422,449,678
341,887,5,890757745,340,886
56,77,3,892679333,55,76
343,921,4,876406640,342,920
365,948,1,891303809,364,947
325,99,5,891479244,324,98
168,742,5,884287362,167,741
64,232,2,889740154,63,231
185,275,4,883524320,184,274
293,653,5,888906119,292,652
216,652,4,880235546,215,651
293,637,3,888907186,292,636
269,176,2,891448980,268,175
1,62,3,878542282,0,61
275,946,3,875154535,274,945
393,840,4,887744658,392,839
337,1016,4,875184825,336,1015
253,79,5,891628518,252,78
198,174,5,884208326,197,173
450,387,5,882376446,449,386
234,848,3,892334577,233,847
174,347,4,886432844,173,346
96,1154,5,884403993,95,1153
279,616,3,890451408,278,615
156,48,4,888185777,155,47
437,1113,4,881002161,436,1112
394,552,3,881060176,393,551
295,395,4,879519501,294,394
327,226,3,887820341,326,225
318,517,3,884496069,317,516
393,148,4,887744419,392,147
332,53,3,888360438,331,52
393,41,4,889728736,392,40
44,147,4,878341343,43,146
405,522,1,885545975,404,521
154,527,4,879139040,153,526
312,179,5,891698793,311,178
26,13,3,891373086,25,12
85,511,4,879454112,84,510
234,1459,3,892335261,233,1458
436,658,5,887769673,435,657
125,568,5,879454277,124,567
429,219,4,882386848,428,218
389,4,4,879991352,388,3
453,98,4,877554396,452,97
271,272,3,885844583,270,271
234,751,2,891033394,233,750
238,258,3,883575728,237,257
371,79,5,880435519,370,78
303,759,1,879544385,302,758
263,188,5,891299031,262,187
416,117,5,893212930,415,116
354,52,5,891217547,353,51
22,204,5,878886607,21,203
198,1094,1,884206807,197,1093
452,152,2,875264826,451,151
344,251,5,889814518,343,250
435,160,5,884133194,434,159
455,135,5,879111248,454,134
195,55,4,888737417,194,54
233,515,5,875508080,232,514
174,597,3,886434261,173,596
450,908,1,885945114,449,907
65,429,4,879216605,64,428
198,501,4,884209264,197,500
417,628,3,879646413,416,627
360,269,4,880353525,359,268
261,1237,3,890454045,260,1236
416,1092,3,886320054,415,1091
347,25,2,881652684,346,24
196,1118,4,881252128,195,1117
39,300,3,891400280,38,299
405,1424,1,885546725,404,1423
438,15,4,879868242,437,14
444,50,5,890247287,443,49
49,100,4,888067307,48,99
277,274,4,879543902,276,273
125,88,5,879455184,124,87
344,486,4,884901156,343,485
334,628,4,891544867,333,627
90,45,3,891385039,89,44
280,655,3,891700400,279,654
89,952,2,879441400,88,951
346,186,3,874948303,345,185
195,132,5,875771441,194,131
399,274,3,882512167,398,273
160,218,4,876861878,159,217
193,260,1,889123777,192,259
344,255,4,889814555,343,254
17,744,3,885272606,16,743
311,265,5,884364812,310,264
160,603,4,876861754,159,602
175,132,3,877107712,174,131
413,7,3,879969614,412,6
43,56,5,875975687,42,55
396,986,4,884646537,395,985
120,148,3,889490499,119,147
379,4,5,880525598,378,3
190,895,3,891033327,189,894
99,978,3,885679382,98,977
429,467,4,882385210,428,466
193,352,1,889123777,192,351
269,498,4,891448926,268,497
435,188,4,884131901,434,187
174,122,1,886434421,173,121
13,109,4,882141306,12,108
13,431,1,882397271,12,430
116,730,4,876453519,115,729
445,12,2,890987617,444,11
314,781,3,877891937,313,780
318,697,5,884496008,317,696
58,13,3,884304503,57,12
354,136,5,891217717,353,135
158,235,1,880132794,157,234
87,628,4,879877709,86,627
294,749,3,877818915,293,748
26,742,3,891352492,25,741
378,12,5,880046132,377,11
334,135,4,891545793,333,134
279,40,4,875306910,278,39
366,184,4,888857866,365,183
406,1267,3,882480710,405,1266
255,441,2,883216544,254,440
450,265,5,882371526,449,264
232,919,3,888550036,231,918
246,176,4,884921613,245,175
361,435,5,879440345,360,434
412,634,5,879716918,411,633
449,1009,4,879959190,448,1008
450,1226,4,887660820,449,1225
64,311,2,889737269,63,310
216,928,3,880233026,215,927
265,591,5,875320424,264,590
30,7,4,875140648,29,6
429,410,4,882387451,428,409
64,4,3,889739138,63,3
403,258,4,879785703,402,257
445,763,2,891200233,444,762
269,597,1,891450978,268,596
417,614,3,879648156,416,613
301,179,3,882076494,300,178
234,651,4,892078485,233,650
104,331,3,888442140,103,330
406,732,4,880131666,405,731
206,309,2,888179647,205,308
167,235,3,892737972,166,234
70,625,3,884151316,69,624
4,354,5,892002353,3,353
330,161,4,876545999,329,160
95,443,3,879198747,94,442
181,841,1,878963204,180,840
417,127,4,879646144,416,126
454,633,2,881959745,453,632
389,699,5,880088038,388,698
158,154,4,880135069,157,153
405,217,1,885548385,404,216
157,268,5,886889729,156,267
102,363,2,888801622,101,362
327,1131,4,887822736,326,1130
379,23,4,880524783,378,22
276,876,3,885537717,275,875
200,140,4,884129962,199,139
454,181,3,881959187,453,180
308,226,3,887740833,307,225
79,1017,3,891271697,78,1016
99,406,3,885679353,98,405
292,190,5,881105625,291,189
160,1,4,876768025,159,0
296,652,4,884197068,295,651
89,815,4,879441637,88,814
299,175,5,879123190,298,174
92,1012,4,886443231,91,1011
361,654,4,879441253,360,653
303,1187,4,879467895,302,1186
416,959,5,893213404,415,958
227,1017,4,879035464,226,1016
64,52,3,889739625,63,51
435,554,3,884133194,434,553
296,89,5,884197352,295,88
303,229,3,879468581,302,228
228,272,5,889388440,227,271
319,333,4,875707746,318,332
94,161,3,891721439,93,160
321,14,3,879438825,320,13
448,1294,1,891887161,447,1293
452,495,4,875560508,451,494
267,80,4,878973597,266,79
92,802,2,875907134,91,801
337,121,5,875185664,336,120
102,720,2,888801812,101,719
279,273,2,880869018,278,272
450,183,4,882394180,449,182
310,222,3,879436062,309,221
154,479,4,879138831,153,478
83,405,5,887665423,82,404
43,732,4,883955498,42,731
268,97,4,875310031,267,96
92,410,3,875640583,91,409
43,77,3,883955650,42,76
407,476,2,884203501,406,475
234,1456,4,892335142,233,1455
164,237,2,889401816,163,236
330,527,3,876546071,329,526
373,709,5,877105451,372,708
271,644,3,885848916,270,643
130,295,3,874953698,129,294
193,928,2,889126609,192,927
160,50,4,876767572,159,49
439,14,5,882893245,438,13
307,186,5,879283625,306,185
432,1047,5,889416118,431,1046
416,332,4,876696823,415,331
145,739,2,875272927,144,738
429,1224,2,882387114,428,1223
75,411,5,884050760,74,410
405,88,3,885547360,404,87
445,1245,1,891200390,444,1244
363,91,4,891495238,362,90
436,433,5,887770428,435,432
393,831,1,887745454,392,830
173,879,5,877557076,172,878
382,639,3,875946881,381,638
336,1098,3,877757790,335,1097
416,64,5,893212929,415,63
26,1008,3,891377609,25,1007
380,483,4,885478668,379,482
436,1206,3,887769868,435,1205
303,809,2,879543524,302,808
246,743,1,884924780,245,742
73,518,5,888625835,72,517
389,1518,2,880165787,388,1517
48,71,3,879434850,47,70
334,319,3,891544233,333,318
406,164,5,882480748,405,163
267,228,5,878972434,266,227
18,527,4,880130109,17,526
314,739,5,877889861,313,738
385,942,2,879446208,384,941
246,265,4,884921411,245,264
130,1273,2,880396792,129,1272
330,95,5,876546105,329,94
5,209,5,875636571,4,208
297,70,5,875239619,296,69
87,120,2,879877173,86,119
178,895,3,884836516,177,894
332,684,5,888360370,331,683
321,730,3,879439179,320,729
437,451,5,880143115,436,450
320,62,4,884749306,319,61
447,148,4,878854729,446,147
401,70,4,891033625,400,69
251,288,4,886271541,250,287
110,1188,4,886988818,109,1187
314,409,4,877889480,313,408
94,1147,4,886008354,93,1146
436,503,4,887769802,435,502
347,241,3,881654386,346,240
452,134,3,875265446,451,133
396,1,4,884646346,395,0
130,202,5,875216507,129,201
423,269,3,891394558,422,268
276,581,4,886483710,275,580
222,222,4,877563462,221,221
280,288,5,891700184,279,287
244,566,4,880607489,243,565
295,371,4,879518257,294,370
423,15,4,891395573,422,14
168,259,2,884287073,167,258
205,328,3,888284454,204,327
183,294,3,891467280,182,293
167,949,1,892738341,166,948
452,736,3,887890174,451,735
193,327,1,889123777,192,326
349,288,3,879466118,348,287
391,748,3,877398619,390,747
398,58,4,875717106,397,57
140,872,3,879013651,139,871
440,886,5,891550404,439,885
374,369,1,880393864,373,368
320,38,4,884751288,319,37
244,40,2,880608016,243,39
308,686,4,887739831,307,685
224,686,4,888104030,223,685
397,327,2,875063649,396,326
271,312,2,885847280,270,311
11,51,4,891906439,10,50
344,535,3,889814539,343,534
109,1023,2,880572350,108,1022
199,989,1,883782509,198,988
43,950,3,883956417,42,949
181,147,1,878963168,180,146
258,690,4,885700811,257,689
450,1037,2,882473760,449,1036
60,478,3,883326463,59,477
85,1131,4,879454111,84,1130
62,763,1,879372851,61,762
362,294,3,885019357,361,293
326,525,5,879874989,325,524
176,270,4,886047069,175,269
81,222,2,876533619,80,221
95,560,1,880572166,94,559
21,327,3,874950932,20,326
416,174,5,893213917,415,173
397,183,4,885349348,396,182
129,288,1,883245452,128,287
354,211,2,891306946,353,210
409,203,5,881107539,408,202
119,282,5,874775136,118,281
224,1441,3,888104522,223,1440
301,743,2,882075356,300,742
350,604,5,882346086,349,603
325,133,3,891478333,324,132
121,275,4,891390233,120,274
396,977,3,884646468,395,976
211,228,3,879460096,210,227
52,742,4,882922540,51,741
313,66,1,891015049,312,65
448,360,4,891887338,447,359
269,568,2,891450719,268,567
326,603,4,879875203,325,602
13,878,1,883670785,12,877
286,91,4,877532470,285,90
254,561,3,886475446,253,560
392,8,5,891039049,391,7
92,412,2,875640609,91,411
392,511,5,891038945,391,510
417,545,1,880953033,416,544
401,65,4,891033250,400,64
385,403,3,879447181,384,402
214,185,5,892668173,213,184
416,301,5,893213796,415,300
87,4,5,879876524,86,3
311,604,3,884364570,310,603
210,127,5,887731230,209,126
303,1210,1,879543773,302,1209
387,458,1,886481183,386,457
354,740,4,891216692,353,739
90,33,4,891383600,89,32
144,942,4,888106044,143,941
422,379,2,879744218,421,378
26,926,2,891385692,25,925
425,281,2,878738486,424,280
130,68,5,875216283,129,67
71,154,3,877319610,70,153
407,746,4,875046268,406,745
423,348,3,891394910,422,347
374,717,3,880938255,373,716
119,1261,4,874781198,118,1260
345,476,3,884991505,344,475
43,879,4,876159838,42,878
239,736,5,889179291,238,735
145,431,5,875272132,144,430
276,124,5,880913800,275,123
68,125,1,876974096,67,124
109,214,1,880577604,108,213
347,127,5,881652434,346,126
387,39,3,886483049,386,38
125,1060,4,879454699,124,1059
393,54,4,889555050,392,53
377,164,4,891299009,376,163
265,934,3,875320574,264,933
222,70,3,878181804,221,69
258,289,2,885701004,257,288
115,77,2,881171623,114,76
405,318,5,885545167,404,317
299,56,4,877880350,298,55
405,670,1,885548384,404,669
221,403,4,875245374,220,402
211,69,3,879460213,210,68
313,403,3,891028285,312,402
398,65,3,875743739,397,64
385,523,4,879441454,384,522
299,170,5,889501190,298,169
232,270,3,880062259,231,269
130,721,3,880396278,129,720
92,455,2,876769302,91,454
326,48,3,879875533,325,47
437,696,3,880142991,436,695
395,64,5,883763958,394,63
224,11,3,888082468,223,10
200,393,4,884129410,199,392
56,372,3,892911290,55,371
354,584,5,891217782,353,583
453,248,4,887942143,452,247
27,325,2,891543191,26,324
287,340,5,888177097,286,339
115,269,3,881169559,114,268
379,157,4,880961600,378,156
334,449,3,891549539,333,448
363,554,1,891498012,362,553
106,956,3,881453290,105,955
194,180,3,879521657,193,179
72,38,3,880037307,71,37
194,951,3,879525761,193,950
181,278,2,878963440,180,277
49,413,1,888067460,48,412
357,977,5,878952287,356,976
408,258,3,889679857,407,257
92,209,5,875652934,91,208
348,1061,5,886523790,347,1060
442,41,4,883388609,441,40
194,64,5,879521936,193,63
61,347,5,892302120,60,346
48,228,3,879434792,47,227
399,475,5,882340827,398,474
58,89,3,884305220,57,88
43,155,4,883956518,42,154
455,629,3,879111371,454,628
374,310,5,880392237,373,309
115,22,3,881171273,114,21
18,961,3,880131830,17,960
409,87,3,881108777,408,86
389,142,3,880088878,388,141
11,191,4,891904270,10,190
26,1009,2,891384478,25,1008
387,203,4,886483330,386,202
236,69,5,890116426,235,68
130,564,4,875802137,129,563
244,739,3,880604004,243,738
416,266,3,876696853,415,265
193,194,4,889125006,192,193
119,1160,5,887038711,118,1159
290,742,2,880475310,289,741
307,82,4,875645340,306,81
189,820,1,893264782,188,819
391,127,5,877399236,390,126
318,792,2,884496218,317,791
342,815,4,875318629,341,814
373,100,3,877100199,372,99
326,86,2,879875644,325,85
312,204,4,891698254,311,203
314,88,5,877888007,313,87
308,284,4,887741554,307,283
269,1154,3,891449608,268,1153
374,168,1,880434231,373,167
167,719,1,892738341,166,718
81,147,4,876533389,80,146
94,92,4,891721142,93,91
82,513,4,878769334,81,512
422,200,5,879744015,421,199
303,268,5,879466166,302,267
322,514,4,887314352,321,513
213,100,5,878870749,212,99
148,588,4,877399018,147,587
270,181,4,876954036,269,180
230,70,4,880484637,229,69
85,95,4,879455114,84,94
253,333,2,891628883,252,332
251,252,3,886272456,250,251
16,496,5,877721905,15,495
373,559,3,877106305,372,558
442,578,2,883390466,441,577
5,391,4,875636167,4,390
301,176,4,882075774,300,175
344,295,3,889814571,343,294
49,268,3,888065620,48,267
255,234,5,883216448,254,233
151,729,4,879542492,150,728
23,50,4,874784440,22,49
160,1073,4,876859778,159,1072
273,305,4,891292905,272,304
7,653,4,891351161,6,652
374,544,1,880937070,373,543
58,120,2,892242765,57,119
405,28,4,885544947,404,27
271,485,4,885848827,270,484
301,443,4,882078008,300,442
394,228,5,881132876,393,227
313,516,4,891028829,312,515
262,1048,2,879791335,261,1047
326,615,4,879875724,325,614
338,435,4,879438597,337,434
160,1016,4,876767440,159,1015
299,607,4,877881229,298,606
256,1090,2,882164999,255,1089
145,620,3,875271660,144,619
391,507,4,877399512,390,506
60,199,5,883326339,59,198
328,7,4,885046079,327,6
51,485,1,883498790,50,484
62,14,4,879372851,61,13
301,552,3,882078267,300,551
91,97,5,891438947,90,96
392,298,1,891038205,391,297
184,742,3,889908026,183,741
380,114,3,885478539,379,113
222,120,2,881061304,221,119
405,437,1,885548435,404,436
389,151,4,879916135,388,150
222,763,3,881061165,221,762
14,285,5,879119118,13,284
363,154,4,891496306,362,153
298,99,3,884127249,297,98
93,125,1,888705416,92,124
380,465,4,885478845,379,464
287,208,4,875334896,286,207
301,120,2,882079423,300,119
141,290,1,884584817,140,289
335,288,4,891566952,334,287
374,233,3,880937876,373,232
222,403,3,878183481,221,402
435,173,5,884131085,434,172
274,471,4,878945505,273,470
433,50,5,880585885,432,49
297,118,3,875239495,296,117
450,194,5,882373786,449,193
377,1105,3,891296275,376,1104
293,924,2,888904814,292,923
436,742,5,887769050,435,741
22,871,3,878886750,21,870
222,808,3,881060130,221,807
37,948,4,880915407,36,947
62,162,4,879375843,61,161
389,1286,5,880087873,388,1285
448,262,4,891888042,447,261
457,182,4,882396659,456,181
235,79,4,889655468,234,78
447,234,4,878855782,446,233
454,161,4,888267198,453,160
456,175,3,881372946,455,174
6,100,5,883599176,5,99
342,160,3,874984365,341,159
397,117,3,885349610,396,116
181,690,3,878961511,180,689
334,408,4,891547912,333,407
339,1,5,891032349,338,0
425,259,1,890346825,424,258
206,313,5,888179565,205,312
379,82,4,880525540,378,81
450,902,4,889569016,449,901
417,762,3,879646712,416,761
405,192,5,885545401,404,191
96,96,4,884403531,95,95
387,55,3,886479649,386,54
62,921,2,879375287,61,920
145,796,3,875272833,144,795
258,272,5,885700811,257,271
324,9,5,880575449,323,8
339,196,4,891033416,338,195
358,59,4,891269617,357,58
125,50,5,892836362,124,49
417,1047,4,879646388,416,1046
426,429,5,879444081,425,428
287,748,4,875333873,286,747
405,1586,1,885549464,404,1585
303,185,5,879467465,302,184
25,275,4,885853335,24,274
24,117,4,875246216,23,116
60,1123,4,883327997,59,1122
416,734,3,886319434,415,733
192,258,5,881366456,191,257
406,647,5,879792811,405,646
286,214,1,889651605,285,213
283,194,4,879298295,282,193
12,318,5,879960826,11,317
414,294,2,884999128,413,293
154,135,5,879139003,153,134
91,357,5,891439271,90,356
440,1038,5,891550404,439,1037
343,100,5,876402668,342,99
267,727,4,878972289,266,726
328,623,3,885048801,327,622
433,325,2,880585554,432,324
428,343,2,885944093,427,342
60,443,4,883327847,59,442
354,498,4,891217610,353,497
343,188,4,876407749,342,187
320,156,5,884750574,319,155
410,748,2,888626857,409,747
303,825,3,879485016,302,824
64,125,2,889739678,63,124
263,22,5,891298107,262,21
174,476,4,886434136,173,475
453,246,5,877552590,452,245
125,801,3,892838424,124,800
301,22,4,882075859,300,21
416,246,4,876697205,415,245
88,886,5,891038103,87,885
451,294,5,879012470,450,293
435,185,4,884131741,434,184
287,250,3,875334060,286,249
393,313,4,887742040,392,312
184,164,3,889911434,183,163
405,1318,1,885549789,404,1317
276,549,3,874791194,275,548
420,302,4,891356790,419,301
444,751,4,890247172,443,750
417,23,3,879647118,416,22
234,218,2,892335541,233,217
394,117,5,880887462,393,116
426,486,3,879444604,425,485
34,286,5,888602513,33,285
366,854,5,888857750,365,853
114,179,5,881260611,113,178
233,249,5,883356871,232,248
354,479,4,891217249,353,478
378,110,3,880333027,377,109
92,925,3,875640214,91,924
401,13,2,891033204,400,12
148,993,4,877400154,147,992
73,173,5,888625292,72,172
55,257,3,878176084,54,256
217,176,4,889069842,216,175
94,810,3,891723076,93,809
207,191,4,877124663,206,190
123,143,5,879872406,122,142
442,129,4,883391146,441,128
99,472,3,885679210,98,471
429,127,4,882384603,428,126
76,327,3,875027271,75,326
201,100,4,884111485,200,99
436,226,4,887770640,435,225
287,298,4,875333965,286,297
157,508,5,886890712,156,507
343,52,5,876404793,342,51
437,652,4,881001983,436,651
393,36,3,889731618,392,35
206,340,3,888180082,205,339
98,173,1,880498935,97,172
425,210,3,890346998,424,209
130,433,3,875216718,129,432
450,1263,4,882396799,449,1262
85,250,3,882592687,84,249
366,219,5,888857932,365,218
379,270,3,888646058,378,269
380,449,3,885480902,379,448
397,657,5,885349759,396,656
361,173,5,879440774,360,172
347,721,5,881654715,346,720
305,237,2,886322796,304,236
181,986,2,878963038,180,985
447,100,5,878854552,446,99
398,152,4,875721702,397,151
160,969,1,876861185,159,968
214,340,3,891542735,213,339
327,344,4,887744167,326,343
293,747,2,888905819,292,746
394,97,4,880888223,393,96
449,282,3,879958953,448,281
42,866,4,881105972,41,865
264,671,4,886122261,263,670
439,13,3,882893171,438,12
222,215,4,878183481,221,214
248,114,5,884534901,247,113
82,1162,1,884714361,81,1161
388,326,5,886438122,387,325
62,55,5,879373692,61,54
390,328,4,879693677,389,327
307,145,4,879283672,306,144
55,273,5,878176047,54,272
224,15,4,888103611,223,14
15,815,1,879456108,14,814
89,213,4,879459859,88,212
250,96,2,878090254,249,95
130,890,4,880396249,129,889
374,651,4,880395320,373,650
254,1133,3,886475682,253,1132
318,142,4,884496219,317,141
186,596,4,879024459,185,595
96,79,4,884403500,95,78
311,451,3,884366397,310,450
450,64,4,882373656,449,63
452,435,3,885476560,451,434
99,273,5,886780105,98,272
308,492,3,887737535,307,491
90,514,3,891384423,89,513
65,216,4,879217912,64,215
393,805,2,889555410,392,804
450,1036,2,882468686,449,1035
367,379,4,876690048,366,378
385,257,3,879440236,384,256
150,458,4,878746720,149,457
254,679,2,886472434,253,678
330,73,5,876546782,329,72
380,631,4,885478668,379,630
274,164,5,878946644,273,163
409,325,4,881105077,408,324
238,298,5,883576398,237,297
268,1065,4,875310824,267,1064
97,357,5,884239493,96,356
221,76,4,875246662,220,75
313,218,2,891029847,312,217
10,144,4,877892110,9,143
450,942,5,882812558,449,941
109,380,5,880578093,108,379
268,527,4,875309430,267,526
354,131,3,891217811,353,130
312,520,5,891698254,311,519
145,238,4,882181859,144,237
253,98,5,891628295,252,97
354,692,2,891307114,353,691
458,1101,4,886397931,457,1100
270,258,3,876953744,269,257
429,1028,3,882386601,428,1027
381,133,5,892697413,380,132
12,282,5,879960679,11,281
13,678,3,882140792,12,677
392,872,4,891037790,391,871
52,475,4,882922357,51,474
198,660,4,884208624,197,659
262,736,3,879794829,261,735
342,1163,3,875318266,341,1162
442,572,3,883391344,441,571
314,111,4,877886641,313,110
279,831,5,875744257,278,830
288,318,4,886374316,287,317
256,121,5,882151123,255,120
401,473,1,891034050,400,472
303,948,2,879466249,302,947
280,1181,2,891700496,279,1180
99,338,4,885678539,98,337
194,95,3,879521719,193,94
347,98,5,881654359,346,97
96,198,5,884403465,95,197
405,941,1,885546577,404,940
164,1025,4,889401510,163,1024
92,727,4,875653242,91,726
381,485,4,892696347,380,484
41,286,4,890685449,40,285
303,286,5,879465986,302,285
293,22,3,888905819,292,21
311,318,5,884364569,310,317
58,194,3,884304747,57,193
338,480,5,879438114,337,479
117,298,5,886020525,116,297
407,163,3,876338691,406,162
16,812,2,877723882,15,811
92,725,3,875907727,91,724
274,181,5,878945365,273,180
129,327,3,883244060,128,326
416,230,4,886316797,415,229
308,675,4,887740367,307,674
450,467,4,882374332,449,466
447,68,5,878855819,446,67
390,289,3,879693677,389,288
239,340,5,889178513,238,339
220,268,4,881197771,219,267
339,411,2,891035420,338,410
409,168,5,881107410,408,167
276,154,4,874791747,275,153
267,222,4,878970681,266,221
13,210,3,882140455,12,209
451,300,4,879012550,450,299
430,129,5,877225547,429,128
437,1153,5,880141962,436,1152
256,748,4,882150192,255,747
303,507,5,879466604,302,506
401,162,5,891033395,400,161
437,118,2,880142991,436,117
416,54,5,893212929,415,53
295,191,5,879517033,294,190
125,1249,3,892838322,124,1248
181,329,1,878961781,180,328
219,215,5,889403843,218,214
313,226,4,891028241,312,225
383,483,5,891192986,382,482
406,238,2,879445475,405,237
222,248,4,877563506,221,247
182,123,4,885612994,181,122
184,254,2,889907569,183,253
295,94,4,879518339,294,93
256,831,4,882152943,255,830
325,345,3,891477660,324,344
160,864,1,876770673,159,863
128,54,2,879968415,127,53
437,499,5,880141962,436,498
327,419,4,887822832,326,418
116,993,2,876453376,115,992
267,480,4,878971438,266,479
378,665,2,880333261,377,664
13,524,4,886302261,12,523
48,425,3,879434850,47,424
405,565,2,885548474,404,564
307,462,4,879284095,306,461
258,332,5,885701024,257,331
181,763,1,878962955,180,762
5,379,3,875720814,4,378
416,287,4,878879237,415,286
130,684,5,875802236,129,683
184,942,3,889909768,183,941
46,294,2,883611307,45,293
378,328,3,892382903,377,327
378,433,4,880045652,377,432
407,418,4,876338910,406,417
43,237,4,875975579,42,236
246,1232,1,884923425,245,1231
398,393,5,875732738,397,392
450,1212,4,882396799,449,1211
355,872,4,879486529,354,871
397,322,1,875063613,396,321
399,273,3,882340657,398,272
343,729,3,876407291,342,728
458,144,4,886396390,457,143
456,715,3,881373697,455,714
108,471,2,879880076,107,470
405,228,1,885547910,404,227
94,23,5,885870284,93,22
296,269,5,884196258,295,268
151,546,2,879543400,150,545
102,1239,2,888802319,101,1238
314,246,5,877886375,313,245
295,142,4,879518590,294,141
345,235,3,884991285,344,234
70,193,4,884149646,69,192
63,1137,5,875747556,62,1136
325,483,5,891478079,324,482
44,245,4,878340887,43,244
268,554,3,875744388,267,553
144,195,5,888105081,143,194
308,692,3,887738469,307,691
363,825,4,891497881,362,824
334,840,4,891545674,333,839
423,898,4,891394952,422,897
436,845,5,887771269,435,844
28,800,4,881961904,27,799
82,519,4,878770028,81,518
21,452,4,874951727,20,451
451,872,2,879012857,450,871
406,591,3,879446062,405,590
406,713,4,879539855,405,712
13,11,1,882397146,12,10
346,176,4,874947747,345,175
151,1109,4,879542414,150,1108
406,490,3,879446228,405,489
311,480,4,884364593,310,479
76,89,4,875027507,75,88
97,202,5,884239449,96,201
1,188,3,875073128,0,187
70,186,4,884065703,69,185
412,480,4,879717147,411,479
312,713,5,891698334,311,712
399,1459,3,882345473,398,1458
92,2,3,875653699,91,1
321,20,3,879440160,320,19
296,435,5,884197108,295,434
363,1074,2,891497679,362,1073
268,1079,3,875742916,267,1078
328,203,5,885045931,327,202
43,71,4,883955675,42,70
290,205,3,880473777,289,204
417,769,1,880953071,416,768
267,1471,2,878974509,266,1470
345,1047,4,884991457,344,1046
57,298,3,883697293,56,297
393,21,3,887744765,392,20
457,704,4,882397240,456,703
305,183,4,886324028,304,182
37,265,4,880930072,36,264
210,210,5,887730532,209,209
455,293,4,879109110,454,292
49,179,5,888066446,48,178
85,208,5,879828941,84,207
193,722,3,889126402,192,721
221,109,2,875244369,220,108
59,566,4,888206485,58,565
7,553,3,892134010,6,552
435,696,3,884132342,434,695
184,497,4,889909409,183,496
215,179,4,891435107,214,178
154,414,4,879138910,153,413
426,430,3,879445005,425,429
364,269,4,875931309,363,268
250,117,3,878089628,249,116
457,636,4,882548466,456,635
393,70,3,889555251,392,69
243,1281,5,879989217,242,1280
345,272,5,884900426,344,271
429,26,3,882386333,428,25
222,111,3,877563820,221,110
44,176,5,883613372,43,175
224,403,4,888104522,223,402
344,301,4,889813946,343,300
